Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Attributed to Chen Hongshou ,1598,1652,The Drinking Party,N/A,Works on Paper,"September 18, 2013",Christie's New York,Fine Chinese Paintings,"70,000","90,000",N/A,Bought In
Chen Hongshou ,1598,1652,Character,N/A,Works on Paper,"September 17, 2013",China Guardian  Beijing,35th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy (II),"1,960","3,594","60,131",Premium
Chen Hongshou ,1598,1652,Character,N/A,Works on Paper,"September 17, 2013",China Guardian  Beijing,35th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy (II),"11,438","16,339",N/A,Bought In
Chen Hongshou ,1598,1652,Untitled,N/A,Works on Paper,"July 28, 2013",Poly International Auction Beijing,The 23rd Fine Arts Auction: Extension - Classic Chinese Painings & Calligraphy,N/A,N/A,"1,312",Premium
Chen Hongshou ,1598,1652,Bamboo and chrysanthemum,N/A,Works on Paper,"July 12, 2013",Xiling Yinshe Hangzhou,2013 Spring Auction,"13,032","19,548","28,100",Premium
Chen Hongshou ,1598,1652,Flowers,1814,Works on Paper,"July 12, 2013",Xiling Yinshe Hangzhou,2013 Spring Auction,"13,032","16,289","18,733",Premium
Chen Hongshou ,1598,1652,Lotus and butterfly,1650,Works on Paper,"June 05, 2013",Poly International Auction Beijing,2013 Spring Auction - Classical Chinese Paintings and Calligraphy,"48,870","81,450",N/A,Bought In
Chen Hongshou ,1598,1652,[Untitled],N/A,Works on Paper,"April 28, 2013",Poly International Auction Beijing,The 22nd Fine Artwork Auction - Classic Chinese Paingings & Calligraphy,"6,484","12,968",N/A,Bought In
Attributed to Chen Hongshou ,1598,1652,A Scholar Standing under the Tree,1620,Works on Paper,"April 04, 2013",China Guardian Hong Kong,"China Guardian Hong Kong 2013 Spring Auctions - Chinese Painting and Calligraphy from the Four Seas, Hong Kong Ink Painting","19,320","32,200","85,909",Premium
Chen Hongshou ,1598,1652,[Untitled],N/A,Works on Paper,"January 20, 2013",Poly International Auction Beijing,The 21st Fine Arts Auction - Classic-Chinese Paintings & Calligraphy (V),N/A,N/A,"2,219",Premium
Chen Hongshou ,1598,1652,[Untitled],N/A,Works on Paper,"January 20, 2013",Poly International Auction Beijing,The 21st Fine Arts Auction - Classic-Chinese Paintings & Calligraphy (V),N/A,N/A,"12,945",Premium
Chen Hongshou ,1598,1652,Character,N/A,Works on Paper,"December 17, 2012",China Guardian  Beijing,32nd China Guardian Quarterly Auction - Chinese Painting and Calligraphy (V),"32,060","48,090",N/A,Bought In
Chen Hongshou ,1598,1652,Figure,N/A,Works on Paper,"December 05, 2012",Poly International Auction Beijing,2012 Autumn Auction - Classical Chinese Paintings and Calligraphies,"192,600","288,900",N/A,Bought In
Chen Hongshou ,1598,1652,Prunus and Rock,N/A,Works on Paper,"November 26, 2012",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"25,800","38,700","41,925",Premium
Chen Hongshou ,1598,1652,Winter Plants,N/A,Works on Paper,"November 26, 2012",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,"25,800","38,700","40,312",Premium
Chen Hongshou ,1598,1652,Eight-character Couplet In Clerical Script,1816,Works on Paper,"October 30, 2012",China Guardian  Beijing,China Guardian 2012 Autumn Auction - Classical Chinese Calligraphy,"19,212","28,818","22,093",Premium
Chen Hongshou ,1598,1652,Untitled,N/A,Works on Paper,"October 29, 2012",Poly International Auction Beijing,The 20th Fine Artwork Auction - Lai Yi - Ancient Paintings & Calligraphies,N/A,N/A,"1,104",Premium
Chen Hongshou ,1598,1652,Untitled,N/A,Works on Paper,"October 29, 2012",Poly International Auction Beijing,The 20th Fine Artwork Auction - Lai Yi - Ancient Paintings & Calligraphies,N/A,N/A,"1,840",Premium
Chen Hongshou ,1598,1652,Untitled,N/A,Works on Paper,"October 29, 2012",Poly International Auction Beijing,The 20th Fine Artwork Auction - Lai Yi - Ancient Paintings & Calligraphies,"28,800","48,000",N/A,Bought In
Chen Hongshou ,1598,1652,Untitled,N/A,Works on Paper,"October 29, 2012",Poly International Auction Beijing,The 20th Fine Artwork Auction - Lai Yi - Ancient Paintings & Calligraphies,"3,200","8,000","9,200",Premium
Chen Hongshou ,1598,1652,Character,N/A,Works on Paper,"September 17, 2012",China Guardian  Beijing,31st China Guardian Quarterly Auction - Chinese Painting and Calligraphy VIII,"1,264","1,896","3,270",Premium
Chen Hongshou ,1598,1652,Seeking Inspiration,N/A,Works on Paper,"September 13, 2012",Sotheby's New York,Fine Classical Chinese Paintings,"50,000","70,000","230,500",Premium
Attributed to Chen Hongshou ,1598,1652,Heros Of The Water Margin,N/A,Works on Paper,"September 13, 2012",Sotheby's New York,Fine Classical Chinese Paintings,"18,000","25,000","22,500",Premium
Chen Hongshou ,1598,1652,[Untitled],N/A,Works on Paper,"August 12, 2012",Poly International Auction Beijing,The 19th Fine Artwork Auction - Ancient Paintings and Calligraphies,"28,277","47,130","32,519",Premium
Chen Hongshou ,1598,1652,[Untitled],N/A,Works on Paper,"August 12, 2012",Poly International Auction Beijing,The 19th Fine Artwork Auction - Ancient Paintings and Calligraphies,N/A,N/A,"12,646",Premium
Chen Hongshou ,1598,1652,[Untitled],N/A,Works on Paper,"August 12, 2012",Poly International Auction Beijing,The 19th Fine Artwork Auction - Ancient Paintings and Calligraphies,"4,084","7,854",N/A,Bought In
Chen Hongshou ,1598,1652,Noble Man In Mountains,N/A,Works on Paper,"July 07, 2012",Xiling Yinshe Hangzhou,2012 Spring Auction,"23,565","31,419","112,012",Premium
Chen Hongshou ,1598,1652,Studio Under The Pine Tree,N/A,Works on Paper,"July 07, 2012",Xiling Yinshe Hangzhou,2012 Spring Auction,"54,985","78,550","216,798",Premium
Chen Hongshou ,1598,1652,Wishing For Longevity,N/A,Works on Paper,"July 07, 2012",Xiling Yinshe Hangzhou,2012 Spring Auction,"471,299","785,500",N/A,Bought In
Chen Hongshou ,1598,1652,Character,N/A,Works on Paper,"June 18, 2012",China Guardian  Beijing,30th China Guardian Quarterly Auction - Chinese Painting and Calligraphy VI,"5,502","9,432",N/A,Bought In
