Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"December 21, 2014",China Guardian  Beijing,40th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"5,631","8,849",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"December 21, 2014",China Guardian  Beijing,40th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,804,"1,287",N/A,Bought In
Zheng Xie ,1693,1765,Bamboo and rock,N/A,Works on Paper,"December 13, 2014",Xiling Yinshe Hangzhou,10th Anniversary Celebration Auction,"614,460","970,200","1,078,539",Premium
Zheng Xie ,1693,1765,Bamboo and stone,N/A,Works on Paper,"December 13, 2014",Xiling Yinshe Hangzhou,10th Anniversary Celebration Auction,"194,040","258,720","278,932",Premium
Zheng Xie ,1693,1765,Bamboo and rock,1744,Works on Paper,"December 13, 2014",Xiling Yinshe Hangzhou,10th Anniversary Celebration Auction,"404,250","614,460","669,438",Premium
Zheng Xie ,1693,1765,Grotesque rock,1754,Works on Paper,"December 13, 2014",Xiling Yinshe Hangzhou,10th Anniversary Celebration Auction,"258,720","323,400","297,528",Premium
Zheng Xie ,1693,1765,Bamboo and Stone,N/A,Works on Paper,"December 03, 2014",Poly International Auction Beijing,Connoisseurship In Ancient Arts: Chinese Classical Paintings And Calligraphy Day Sale,"292,764","455,411",N/A,Bought In
Zheng Xie ,1693,1765,Bamboo and Stone,N/A,Works on Paper,"December 03, 2014",Poly International Auction Beijing,Connoisseurship In Ancient Arts: Chinese Classical Paintings And Calligraphy Day Sale,"81,323","130,117",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"December 03, 2014",Poly International Auction Beijing,Writing Brush With Great Power: Chinese Classical Calligraphy Special Sale,"94,335","130,117",N/A,Bought In
Zheng Xie ,1693,1765,Calligraphy,N/A,Works on Paper,"December 03, 2014",Poly International Auction Beijing,Writing Brush With Great Power: Chinese Classical Calligraphy Special Sale,"4,879","8,132","6,546",Premium
Zheng Xie ,1693,1765,Calligraphy,1757,Works on Paper,"December 03, 2014",Poly International Auction Beijing,Writing Brush With Great Power: Chinese Classical Calligraphy Special Sale,"195,176","292,764",N/A,Bought In
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"November 25, 2014",Christie's Hong Kong,Fine Chinese Classical Paintings and Calligraphy,N/A,N/A,"48,375",Premium
Attributed to Zheng Xie ,1693,1765,Couplet of Calligraphy,N/A,Works on Paper,"November 23, 2014",Bonhams Hong Kong,Fine Chinese Paintings and Contemporary Asian Art,N/A,N/A,"4,028",Premium
Zheng Xie ,1693,1765,Bamboo with Rock,1748,Works on Paper,"November 22, 2014",China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Classical Chinese Painting and Calligraphy,"359,040","522,240","412,896",Premium
Zheng Xie ,1693,1765,Calligrpahy in Running Script,1751,Works on Paper,"November 22, 2014",China Guardian  Beijing,China Guardian 2014 Autumn Auctions - Classical Chinese Painting and Calligraphy,"97,920","163,200","187,680",Premium
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"September 22, 2014",China Guardian  Beijing,39th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"1,953","3,581","2,246",Premium
Zheng Xie ,1693,1765,Bamboo,N/A,Works on Paper,"September 22, 2014",China Guardian  Beijing,39th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"4,884","9,768",N/A,Bought In
