Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wen Zhengming ,1470,1559,Long summer in the mountain,1534,Works on Paper,"December 26, 2015",Xiling Yinshe Hangzhou,2015 Autumn Auction,"12,367","18,552",N/A,Bought In
Qiu Ying ,1482,1559,Romance of the western chamber,N/A,Works on Paper,"December 26, 2015",Xiling Yinshe Hangzhou,2015 Autumn Auction,"4,638","7,729","15,112",Premium
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,463,927,533,Premium
Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"23,178","33,995","71,080",Premium
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,463,927,"56,864",Premium
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"December 20, 2015",China Guardian  Beijing,44th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,"5,408","8,498",N/A,Bought In
Attributed to Wen Zhengming ,1470,1559,Landscape,1534,Works on Paper,"December 10, 2015",Bonhams San Francisco,Fine Chinese Works of Art and Paintings,"25,000","40,000",N/A,Bought In
Attributed to Wen Zhengming ,1470,1559,Mountain and pine,N/A,Works on Paper,"December 09, 2015",Maynards Vancouver,"Antiques, International & Asian Art Auction","1,472","2,209",N/A,Bought In
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"December 08, 2015",Poly International Auction Beijing,Chinese Classical Paintings and Calligraphy,"64,080","78,146","75,489",Premium
Wen Zhengming ,1470,1559,Calligraphy,N/A,Works on Paper,"December 07, 2015",Poly International Auction Beijing,Chinese Classical Paintings and Calligraphy Evening Sale,"5,945,768","9,075,120","12,775,578",Premium
Wen Zhengming ,1470,1559,Landscape,N/A,Works on Paper,"November 16, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Classical Chinese Painting and Calligraphy,"180,709","235,708",N/A,Bought In
Wen Zhengming ,1470,1559,Seven-character Poem in Running Script,N/A,Works on Paper,"November 16, 2015",China Guardian  Beijing,China Guardian 2015 Autumn Auctions - Classical Chinese Painting and Calligraphy,"754,266","911,405",N/A,Bought In
