Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wang Yuanqi ,1642,1715,Landscape After Huang Gongwang,1681,Works on Paper,"September 19, 2013",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"8,000","12,000","11,875",Premium
Wang Yuanqi ,1642,1715,Landscape After Huang Gongwang,1691,Works on Paper,"September 19, 2013",Sotheby's New York,Fine Classical Chinese Paintings & Calligraphy,"25,000","30,000",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"September 17, 2013",China Guardian  Beijing,35th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy (I),817,"1,307","4,697",Premium
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"September 17, 2013",China Guardian  Beijing,35th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy (II),"1,307","2,451",N/A,Bought In
Wang Yuanqi ,1642,1715,Landscape,N/A,Works on Paper,"September 17, 2013",China Guardian  Beijing,35th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy (II),"2,941","4,575",N/A,Bought In
Attributed to Wang Yuanqi ,1642,1715,Landscape album,1696,Works on Paper,"September 16, 2013",Bonhams New York,Chinese Art from the Scholar's Studio,"4,000","6,000","3,500",Premium
Wang Yuanqi ,1642,1715,Untitled,N/A,Works on Paper,"July 28, 2013",Poly International Auction Beijing,The 23rd Fine Arts Auction: Extension - Classic Chinese Painings & Calligraphy,N/A,N/A,N/A,Bought In
Wang Yuanqi ,1642,1715,Untitled,N/A,Works on Paper,"July 28, 2013",Poly International Auction Beijing,The 23rd Fine Arts Auction: Extension - Classic Chinese Painings & Calligraphy,N/A,N/A,"2,249",Premium
Wang Yuanqi ,1642,1715,Untitled,N/A,Works on Paper,"July 28, 2013",Poly International Auction Beijing,The 23rd Fine Arts Auction: Extension - Classic Chinese Painings & Calligraphy,N/A,N/A,"11,621",Premium
Wang Yuanqi ,1642,1715,Landscape,1664,Works on Paper,"June 16, 2013",China Guardian  Beijing,34th China Guardian Quarterly Auctions - Classical Chinese Painting and Calligraphy,815,"1,304","22,494",Premium
Wang Yuanqi ,1642,1715,Landscape huang gong wang,1714,Works on Paper,"May 26, 2013",Poly International Auction Hong Kong,Delightful Harmony - Fine Modern and Classical Chinese Paintings and Calligraphy,"64,400","77,280",N/A,Bought In
Wang Yuanqi ,1642,1715,Lake scenery,1695,Works on Paper,"May 26, 2013",Poly International Auction Hong Kong,Delightful Harmony - Fine Modern and Classical Chinese Paintings and Calligraphy,N/A,N/A,"8,887",Premium
Attributed to Wang Yuanqi ,1642,1715,A romantic watery landscape,N/A,Works on Paper,"May 22, 2013",Woolley & Wallis Salisbury,Asian Art,751,"1,502","1,201",Hammer
Wang Yuanqi ,1642,1715,[Untitled],N/A,Works on Paper,"April 28, 2013",Poly International Auction Beijing,The 22nd Fine Artwork Auction - Classic Chinese Paingings & Calligraphy,N/A,N/A,"223,698",Premium
Wang Yuanqi ,1642,1715,[Untitled],N/A,Works on Paper,"April 28, 2013",Poly International Auction Beijing,The 22nd Fine Artwork Auction - Classic Chinese Paingings & Calligraphy,"8,105","14,589",N/A,Bought In
