Artist,Birth Year,Death Year,Title,Date,Type,Sale Date,Auction House,Lot Info,Estimate Low,Estimate High,Price Sold,Price Type
Wu Zuoren ,1908,1997,Camel,N/A,Works on Paper,"December 02, 2014",Poly International Auction Beijing,Limitless Meaning-Modern Chinese Painting and Calligraphy,"65,000","97,500","74,750",Premium
Wu Zuoren ,1908,1997,Yak,1979,Works on Paper,"December 02, 2014",Poly International Auction Beijing,Limitless Meaning-Modern Chinese Painting and Calligraphy,"65,000","97,500",N/A,Bought In
Wu Zuoren ,1908,1997,Bamboo and Panda,1979,Works on Paper,"December 02, 2014",Poly International Auction Beijing,The Retrospect-30 years of Contemporary Chinese Ink Paintings,"113,750","146,250","130,812",Premium
Wu Zuoren ,1908,1997,Panda,1973,Works on Paper,"December 02, 2014",Poly International Auction Beijing,The Retrospect-30 years of Contemporary Chinese Ink Paintings,"65,000","97,500","78,487",Premium
Wu Zuoren ,1908,1997,Nun,1934,Paintings,"December 01, 2014",Poly International Auction Beijing,Modern And Contemporary Arts (II),"81,300","113,820","104,714",Premium
Cheng Shifa ,1921,2007,Painting Album,N/A,Works on Paper,"December 01, 2014",Poly International Auction Beijing,Pure Mind-Modern Chinese Painting and Calligraphy I,"146,340","195,120",N/A,Bought In
Wu Zuoren ,1908,1997,Panda; Bamboo and Stone,1972,Works on Paper,"December 01, 2014",Poly International Auction Beijing,Pure Mind-Modern Chinese Painting and Calligraphy I,"65,040","97,560","74,796",Premium
Wu Zuoren ,1908,1997,Calligraphy - Poem by Lu Xun,1986,Works on Paper,"November 24, 2014",Christie's Hong Kong,Fine Chinese Modern Paintings,"3,866","6,444","4,833",Premium
Wu Zuoren ,1908,1997,Pigeons,1964,Works on Paper,"November 24, 2014",Christie's Hong Kong,Fine Chinese Modern Paintings,"6,444","9,022","20,946",Premium
Wu Zuoren ,1908,1997,Goldfish,N/A,Works on Paper,"November 24, 2014",Christie's Hong Kong,Fine Chinese Modern Paintings,"7,733","10,311","30,613",Premium
Wu Zuoren ,1908,1997,Panda,N/A,Works on Paper,"November 24, 2014",Christie's Hong Kong,Fine Chinese Modern Paintings,"7,733","10,311",N/A,Bought In
Wu Zuoren ,1908,1997,Yaks,1955,Works on Paper,"November 24, 2014",Christie's Hong Kong,Fine Chinese Modern Paintings,"5,155","6,444","6,444",Premium
Lu Yanshao ,1909,1993,Calligraphy,1984,Works on Paper,"November 24, 2014",Christie's Hong Kong,Fine Chinese Modern Paintings,"9,022","11,600","16,112",Premium
